basis,sample,series,ref_year,unweighted,weighted,n_countries,pop_coverage
nearest_survey,common_ex_ci,PIP_consinc,2013,0.4501300081,0.4541065772,159,0.5934602187
nearest_survey,common_ex_ci,PIP_consinc,2014,0.4486338543,0.4541385351,160,0.5936433539
nearest_survey,common_ex_ci,PIP_consinc,2015,0.4455382583,0.4539717134,158,0.5908045223
nearest_survey,common_ex_ci,PIP_consinc,2016,0.4430676925,0.452529858,157,0.5915198878
nearest_survey,common_ex_ci,PIP_consinc,2017,0.4399196663,0.4500618148,159,0.5928694243
nearest_survey,common_ex_ci,PIP_consinc,2018,0.4382991356,0.4507835504,156,0.592572684
nearest_survey,common_ex_ci,PIP_consinc,2019,0.434295462,0.4476620904,153,0.5892436834
nearest_survey,common_ex_ci,PIP_consinc,2020,0.4299253996,0.4386616628,149,0.5790427342
nearest_survey,common_ex_ci,PIP_consinc,2021,0.4236860474,0.4358806474,145,0.5795460821
nearest_survey,common_ex_ci,PIP_consinc,2022,0.418383666,0.43609593,140,0.5744894775
nearest_survey,common_ex_ci,PIP_consinc,2023,0.4151670753,0.4364957385,132,0.5666315742
nearest_survey,common_ex_ci,PIP_consinc,2024,0.411641961,0.43276308,124,0.5507292808
nearest_survey,common_ex_ci,PIP_consinc_wb,1990,0.4563486837,0.4604109572,96,0.4964427175
nearest_survey,common_ex_ci,PIP_consinc_wb,1991,0.4590774804,0.462142997,103,0.5063657025
nearest_survey,common_ex_ci,PIP_consinc_wb,1992,0.4623011726,0.4614541811,106,0.5102674636
nearest_survey,common_ex_ci,PIP_consinc_wb,1993,0.4651534653,0.4685298677,114,0.5214061915
nearest_survey,common_ex_ci,PIP_consinc_wb,1994,0.4654298541,0.4674389255,116,0.5224547388
nearest_survey,common_ex_ci,PIP_consinc_wb,1995,0.4728412608,0.47694783,120,0.5259343517
nearest_survey,common_ex_ci,PIP_consinc_wb,1996,0.4739966287,0.4782084568,124,0.5281929859
nearest_survey,common_ex_ci,PIP_consinc_wb,1997,0.4763484171,0.4755911238,129,0.5299660827
nearest_survey,common_ex_ci,PIP_consinc_wb,1998,0.4739230508,0.4706819889,134,0.5345901761
nearest_survey,common_ex_ci,PIP_consinc_wb,1999,0.4731813751,0.4709139721,138,0.5435075025
nearest_survey,common_ex_ci,PIP_consinc_wb,2000,0.4749690543,0.4666152235,143,0.5447924272
nearest_survey,common_ex_ci,PIP_consinc_wb,2001,0.4732400236,0.4657218402,148,0.5533002525
nearest_survey,common_ex_ci,PIP_consinc_wb,2002,0.4709409686,0.4614041209,148,0.5532897387
nearest_survey,common_ex_ci,PIP_consinc_wb,2003,0.4713181669,0.4586289338,150,0.5743432704
nearest_survey,common_ex_ci,PIP_consinc_wb,2004,0.4703205421,0.4582461839,151,0.580643564
nearest_survey,common_ex_ci,PIP_consinc_wb,2005,0.4678973587,0.4594541049,152,0.5811661245
nearest_survey,common_ex_ci,PIP_consinc_wb,2006,0.4636057758,0.4574973084,155,0.5893781936
nearest_survey,common_ex_ci,PIP_consinc_wb,2007,0.4609318689,0.4530837596,156,0.5901393418
nearest_survey,common_ex_ci,PIP_consinc_wb,2008,0.4563348518,0.4503946008,156,0.5916126558
nearest_survey,common_ex_ci,PIP_consinc_wb,2009,0.4527806801,0.4483331859,155,0.5883618561
nearest_survey,common_ex_ci,PIP_consinc_wb,2010,0.4489963831,0.4469985478,156,0.5956941893
nearest_survey,common_ex_ci,PIP_consinc_wb,2011,0.445743463,0.4477056114,155,0.5949377389
nearest_survey,common_ex_ci,PIP_consinc_wb,2012,0.4449393572,0.4467615455,156,0.5923241403
nearest_survey,common_ex_ci,PIP_consinc_wb,2013,0.4433984556,0.4473595588,159,0.5934602187
nearest_survey,common_ex_ci,PIP_consinc_wb,2014,0.4417027154,0.4471838208,160,0.5936433539
nearest_survey,common_ex_ci,PIP_consinc_wb,2015,0.4377582654,0.4465875432,158,0.5908045223
nearest_survey,common_ex_ci,PIP_consinc_wb,2016,0.4358969647,0.4449481818,157,0.5915198878
nearest_survey,common_ex_ci,PIP_consinc_wb,2017,0.4323226363,0.4419089165,159,0.5928694243
nearest_survey,common_ex_ci,PIP_consinc_wb,2018,0.4294755774,0.4419930608,156,0.592572684
nearest_survey,common_ex_ci,PIP_consinc_wb,2019,0.4251248164,0.4386633028,153,0.5892436834
nearest_survey,common_ex_ci,PIP_consinc_wb,2020,0.4209939886,0.43015589,149,0.5790427342
nearest_survey,common_ex_ci,PIP_consinc_wb,2021,0.4149808626,0.4292149531,145,0.5795460821
nearest_survey,common_ex_ci,PIP_consinc_wb,2022,0.4092829242,0.429985008,140,0.5744894775
nearest_survey,common_ex_ci,PIP_consinc_wb,2023,0.4058467446,0.4303555011,132,0.5666315742
nearest_survey,common_ex_ci,PIP_consinc_wb,2024,0.4018928189,0.4257577435,124,0.5507292808
nearest_survey,common_ex_ci,PIP_topadj,1990,0.5113673084,0.5123784983,96,0.4964427175
nearest_survey,common_ex_ci,PIP_topadj,1991,0.5154916299,0.5140967073,103,0.5063657025
nearest_survey,common_ex_ci,PIP_topadj,1992,0.5198310002,0.515439911,106,0.5102674636
nearest_survey,common_ex_ci,PIP_topadj,1993,0.5232625327,0.5219866873,114,0.5214061915
nearest_survey,common_ex_ci,PIP_topadj,1994,0.5260141991,0.5240648307,116,0.5224547388
nearest_survey,common_ex_ci,PIP_topadj,1995,0.5333831957,0.5349549005,120,0.5259343517
nearest_survey,common_ex_ci,PIP_topadj,1996,0.5350664309,0.536988161,124,0.5281929859
nearest_survey,common_ex_ci,PIP_topadj,1997,0.5388058615,0.536538424,129,0.5299660827
nearest_survey,common_ex_ci,PIP_topadj,1998,0.5349102569,0.5291773465,134,0.5345901761
nearest_survey,common_ex_ci,PIP_topadj,1999,0.5334967903,0.5310742472,138,0.5435075025
nearest_survey,common_ex_ci,PIP_topadj,2000,0.5352561343,0.5310230025,143,0.5447924272
nearest_survey,common_ex_ci,PIP_topadj,2001,0.5354215999,0.5331664547,148,0.5533002525
nearest_survey,common_ex_ci,PIP_topadj,2002,0.5337753206,0.5279030503,148,0.5532897387
nearest_survey,common_ex_ci,PIP_topadj,2003,0.5354701302,0.5257897952,150,0.5743432704
nearest_survey,common_ex_ci,PIP_topadj,2004,0.5343595324,0.5267875035,151,0.580643564
nearest_survey,common_ex_ci,PIP_topadj,2005,0.5315346045,0.5289016635,152,0.5811661245
nearest_survey,common_ex_ci,PIP_topadj,2006,0.5284199873,0.5273220063,155,0.5893781936
nearest_survey,common_ex_ci,PIP_topadj,2007,0.5280852935,0.5239400612,156,0.5901393418
nearest_survey,common_ex_ci,PIP_topadj,2008,0.5234440966,0.5230309629,156,0.5916126558
nearest_survey,common_ex_ci,PIP_topadj,2009,0.5189046112,0.5198838896,155,0.5883618561
nearest_survey,common_ex_ci,PIP_topadj,2010,0.5164868549,0.5201887069,156,0.5956941893
nearest_survey,common_ex_ci,PIP_topadj,2011,0.5143587931,0.5219082056,155,0.5949377389
nearest_survey,common_ex_ci,PIP_topadj,2012,0.5134717213,0.5215406596,156,0.5923241403
nearest_survey,common_ex_ci,PIP_topadj,2013,0.5146525585,0.5209603916,159,0.5934602187
nearest_survey,common_ex_ci,PIP_topadj,2014,0.5143336798,0.5225969988,160,0.5936433539
nearest_survey,common_ex_ci,PIP_topadj,2015,0.5109307506,0.5227571508,158,0.5908045223
nearest_survey,common_ex_ci,PIP_topadj,2016,0.5074323472,0.5198641551,157,0.5915198878
nearest_survey,common_ex_ci,PIP_topadj,2017,0.5041594438,0.5174518351,159,0.5928694243
nearest_survey,common_ex_ci,PIP_topadj,2018,0.5024145621,0.5200567063,156,0.592572684
nearest_survey,common_ex_ci,PIP_topadj,2019,0.4978206141,0.5158800341,153,0.5892436834
nearest_survey,common_ex_ci,PIP_topadj,2020,0.4932968328,0.5086532026,149,0.5790427342
nearest_survey,common_ex_ci,PIP_topadj,2021,0.4886126173,0.5079517897,145,0.5795460821
nearest_survey,common_ex_ci,PIP_topadj,2022,0.4825127872,0.5077358013,140,0.5744894775
nearest_survey,common_ex_ci,PIP_topadj,2023,0.4796201961,0.5085439855,132,0.5666315742
nearest_survey,common_ex_ci,PIP_topadj,2024,0.475966958,0.5052552391,124,0.5507292808
nearest_survey,common_ex_ci,PIP_topadj_wb,1990,0.5154309719,0.5170996559,96,0.4964427175
nearest_survey,common_ex_ci,PIP_topadj_wb,1991,0.5191003269,0.518773215,103,0.5063657025
nearest_survey,common_ex_ci,PIP_topadj_wb,1992,0.5234776539,0.5200657647,106,0.5102674636
nearest_survey,common_ex_ci,PIP_topadj_wb,1993,0.5260765581,0.5257385995,114,0.5214061915
nearest_survey,common_ex_ci,PIP_topadj_wb,1994,0.5276564303,0.5263492257,116,0.5224547388
nearest_survey,common_ex_ci,PIP_topadj_wb,1995,0.5353188567,0.5385106919,120,0.5259343517
nearest_survey,common_ex_ci,PIP_topadj_wb,1996,0.5366213477,0.5398677349,124,0.5281929859
nearest_survey,common_ex_ci,PIP_topadj_wb,1997,0.5392323515,0.5386419574,129,0.5299660827
nearest_survey,common_ex_ci,PIP_topadj_wb,1998,0.5354570582,0.5318447119,134,0.5345901761
nearest_survey,common_ex_ci,PIP_topadj_wb,1999,0.5345367403,0.5329518253,138,0.5435075025
nearest_survey,common_ex_ci,PIP_topadj_wb,2000,0.5362359252,0.5323369842,143,0.5447924272
nearest_survey,common_ex_ci,PIP_topadj_wb,2001,0.5347342536,0.5335835576,148,0.5533002525
nearest_survey,common_ex_ci,PIP_topadj_wb,2002,0.532123967,0.5267588674,148,0.5532897387
nearest_survey,common_ex_ci,PIP_topadj_wb,2003,0.5333991833,0.5242159249,150,0.5743432704
nearest_survey,common_ex_ci,PIP_topadj_wb,2004,0.5320439904,0.524910077,151,0.580643564
nearest_survey,common_ex_ci,PIP_topadj_wb,2005,0.5303734957,0.5269619995,152,0.5811661245
nearest_survey,common_ex_ci,PIP_topadj_wb,2006,0.5254505354,0.5248624029,155,0.5893781936
nearest_survey,common_ex_ci,PIP_topadj_wb,2007,0.5246390353,0.5208737947,156,0.5901393418
nearest_survey,common_ex_ci,PIP_topadj_wb,2008,0.5194012941,0.5191216028,156,0.5916126558
nearest_survey,common_ex_ci,PIP_topadj_wb,2009,0.5149451955,0.5162202292,155,0.5883618561
nearest_survey,common_ex_ci,PIP_topadj_wb,2010,0.5124376473,0.5154330305,156,0.5956941893
nearest_survey,common_ex_ci,PIP_topadj_wb,2011,0.5103018562,0.5169955724,155,0.5949377389
nearest_survey,common_ex_ci,PIP_topadj_wb,2012,0.5092241892,0.5160092795,156,0.5923241403
nearest_survey,common_ex_ci,PIP_topadj_wb,2013,0.5088934351,0.5153712228,159,0.5934602187
nearest_survey,common_ex_ci,PIP_topadj_wb,2014,0.5084454539,0.516855956,160,0.5936433539
nearest_survey,common_ex_ci,PIP_topadj_wb,2015,0.5043073705,0.516624687,158,0.5908045223
nearest_survey,common_ex_ci,PIP_topadj_wb,2016,0.5012875951,0.5135532847,157,0.5915198878
nearest_survey,common_ex_ci,PIP_topadj_wb,2017,0.4977327919,0.5106962204,159,0.5928694243
nearest_survey,common_ex_ci,PIP_topadj_wb,2018,0.4950399243,0.5128810282,156,0.592572684
nearest_survey,common_ex_ci,PIP_topadj_wb,2019,0.4901617447,0.5085168484,153,0.5892436834
nearest_survey,common_ex_ci,PIP_topadj_wb,2020,0.4858653888,0.5017963695,149,0.5790427342
nearest_survey,common_ex_ci,PIP_topadj_wb,2021,0.4812907492,0.5024385187,145,0.5795460821
nearest_survey,common_ex_ci,PIP_topadj_wb,2022,0.4752617189,0.5028327572,140,0.5744894775
nearest_survey,common_ex_ci,PIP_topadj_wb,2023,0.4718003691,0.5035088237,132,0.5666315742
nearest_survey,common_ex_ci,PIP_topadj_wb,2024,0.4677954218,0.4995365343,124,0.5507292808
nearest_survey,common_ex_ci,WID_posttax_per_capita,1990,0.5106636804,0.5049787855,96,0.4964427175
nearest_survey,common_ex_ci,WID_posttax_per_capita,1991,0.515237703,0.5091783663,103,0.5063657025
nearest_survey,common_ex_ci,WID_posttax_per_capita,1992,0.5213299369,0.5180391197,106,0.5102674636
nearest_survey,common_ex_ci,WID_posttax_per_capita,1993,0.5224363625,0.5192736266,114,0.5214061915
nearest_survey,common_ex_ci,WID_posttax_per_capita,1994,0.5258263737,0.5256271144,116,0.5224547388
nearest_survey,common_ex_ci,WID_posttax_per_capita,1995,0.5311467045,0.5315919578,120,0.5259343517
nearest_survey,common_ex_ci,WID_posttax_per_capita,1996,0.5355116805,0.5365594749,124,0.5281929859
nearest_survey,common_ex_ci,WID_posttax_per_capita,1997,0.5343023821,0.5333785258,129,0.5299660827
nearest_survey,common_ex_ci,WID_posttax_per_capita,1998,0.5301187601,0.5299222438,134,0.5345901761
nearest_survey,common_ex_ci,WID_posttax_per_capita,1999,0.5302200973,0.5313437784,138,0.5435075025
nearest_survey,common_ex_ci,WID_posttax_per_capita,2000,0.5297353556,0.5354866083,143,0.5447924272
nearest_survey,common_ex_ci,WID_posttax_per_capita,2001,0.5278685892,0.5338035622,148,0.5533002525
nearest_survey,common_ex_ci,WID_posttax_per_capita,2002,0.5269877085,0.5329402386,148,0.5532897387
nearest_survey,common_ex_ci,WID_posttax_per_capita,2003,0.5278337162,0.5333228272,150,0.5743432704
nearest_survey,common_ex_ci,WID_posttax_per_capita,2004,0.52742271,0.53325953,151,0.580643564
nearest_survey,common_ex_ci,WID_posttax_per_capita,2005,0.5261032559,0.5342676781,152,0.5811661245
nearest_survey,common_ex_ci,WID_posttax_per_capita,2006,0.5254660898,0.5328064507,155,0.5893781936
nearest_survey,common_ex_ci,WID_posttax_per_capita,2007,0.526981821,0.5332774512,156,0.5901393418
nearest_survey,common_ex_ci,WID_posttax_per_capita,2008,0.5229623275,0.5324559656,156,0.5916126558
nearest_survey,common_ex_ci,WID_posttax_per_capita,2009,0.5186584836,0.5295545677,155,0.5883618561
nearest_survey,common_ex_ci,WID_posttax_per_capita,2010,0.5203854615,0.5284956706,156,0.5956941893
nearest_survey,common_ex_ci,WID_posttax_per_capita,2011,0.5191869034,0.5282753501,155,0.5949377389
nearest_survey,common_ex_ci,WID_posttax_per_capita,2012,0.5190526263,0.5276444197,156,0.5923241403
nearest_survey,common_ex_ci,WID_posttax_per_capita,2013,0.5205003146,0.5256994081,159,0.5934602187
nearest_survey,common_ex_ci,WID_posttax_per_capita,2014,0.5176159204,0.5259770828,160,0.5936433539
nearest_survey,common_ex_ci,WID_posttax_per_capita,2015,0.5156363462,0.526217606,158,0.5908045223
nearest_survey,common_ex_ci,WID_posttax_per_capita,2016,0.5141779145,0.5248249854,157,0.5915198878
nearest_survey,common_ex_ci,WID_posttax_per_capita,2017,0.5143184517,0.5257133758,159,0.5928694243
nearest_survey,common_ex_ci,WID_posttax_per_capita,2018,0.5129002714,0.5292008,156,0.592572684
nearest_survey,common_ex_ci,WID_posttax_per_capita,2019,0.5103631202,0.5269726127,153,0.5892436834
nearest_survey,common_ex_ci,WID_posttax_per_capita,2020,0.5058550083,0.5216627735,149,0.5790427342
nearest_survey,common_ex_ci,WID_posttax_per_capita,2021,0.5039116545,0.523326228,145,0.5795460821
nearest_survey,common_ex_ci,WID_posttax_per_capita,2022,0.5021960443,0.5247624078,140,0.5744894775
nearest_survey,common_ex_ci,WID_posttax_per_capita,2023,0.4999965629,0.5263720038,132,0.5666315742
nearest_survey,common_ex_ci,WID_posttax_per_capita,2024,0.4969291487,0.5251610846,124,0.5507292808
nearest_survey,common_ex_ci,WID_pretax_per_capita,1990,0.5527780574,0.5377253756,96,0.4964427175
nearest_survey,common_ex_ci,WID_pretax_per_capita,1991,0.5570240641,0.5435429952,103,0.5063657025
nearest_survey,common_ex_ci,WID_pretax_per_capita,1992,0.5646724874,0.5555172355,106,0.5102674636
nearest_survey,common_ex_ci,WID_pretax_per_capita,1993,0.5654638353,0.5575661593,114,0.5214061915
nearest_survey,common_ex_ci,WID_pretax_per_capita,1994,0.5691964621,0.5636677548,116,0.5224547388
nearest_survey,common_ex_ci,WID_pretax_per_capita,1995,0.5735915905,0.5703419818,120,0.5259343517
nearest_survey,common_ex_ci,WID_pretax_per_capita,1996,0.5771960936,0.575615836,124,0.5281929859
nearest_survey,common_ex_ci,WID_pretax_per_capita,1997,0.5761118177,0.5727466677,129,0.5299660827
nearest_survey,common_ex_ci,WID_pretax_per_capita,1998,0.572651783,0.5694302106,134,0.5345901761
nearest_survey,common_ex_ci,WID_pretax_per_capita,1999,0.5730342898,0.5704899736,138,0.5435075025
nearest_survey,common_ex_ci,WID_pretax_per_capita,2000,0.5725317273,0.5728449179,143,0.5447924272
nearest_survey,common_ex_ci,WID_pretax_per_capita,2001,0.5710236566,0.5727097848,148,0.5533002525
nearest_survey,common_ex_ci,WID_pretax_per_capita,2002,0.5698396556,0.572344853,148,0.5532897387
nearest_survey,common_ex_ci,WID_pretax_per_capita,2003,0.5711605564,0.5728956342,150,0.5743432704
nearest_survey,common_ex_ci,WID_pretax_per_capita,2004,0.571277253,0.5743609273,151,0.580643564
nearest_survey,common_ex_ci,WID_pretax_per_capita,2005,0.57124471,0.577282631,152,0.5811661245
nearest_survey,common_ex_ci,WID_pretax_per_capita,2006,0.5712246235,0.5774733267,155,0.5893781936
nearest_survey,common_ex_ci,WID_pretax_per_capita,2007,0.5723943546,0.5780731084,156,0.5901393418
nearest_survey,common_ex_ci,WID_pretax_per_capita,2008,0.5694367457,0.5779186086,156,0.5916126558
nearest_survey,common_ex_ci,WID_pretax_per_capita,2009,0.5661198332,0.5747066988,155,0.5883618561
nearest_survey,common_ex_ci,WID_pretax_per_capita,2010,0.566789032,0.5723972192,156,0.5956941893
nearest_survey,common_ex_ci,WID_pretax_per_capita,2011,0.5661919628,0.5729038712,155,0.5949377389
nearest_survey,common_ex_ci,WID_pretax_per_capita,2012,0.566491587,0.5723933825,156,0.5923241403
nearest_survey,common_ex_ci,WID_pretax_per_capita,2013,0.5678905432,0.5710822945,159,0.5934602187
nearest_survey,common_ex_ci,WID_pretax_per_capita,2014,0.5658092226,0.5714436864,160,0.5936433539
nearest_survey,common_ex_ci,WID_pretax_per_capita,2015,0.5638583043,0.572055733,158,0.5908045223
nearest_survey,common_ex_ci,WID_pretax_per_capita,2016,0.5636686723,0.5714056092,157,0.5915198878
nearest_survey,common_ex_ci,WID_pretax_per_capita,2017,0.5635992896,0.5717192426,159,0.5928694243
nearest_survey,common_ex_ci,WID_pretax_per_capita,2018,0.562570628,0.5746685852,156,0.592572684
nearest_survey,common_ex_ci,WID_pretax_per_capita,2019,0.5607316116,0.5727206163,153,0.5892436834
nearest_survey,common_ex_ci,WID_pretax_per_capita,2020,0.5614484747,0.5739877952,149,0.5790427342
nearest_survey,common_ex_ci,WID_pretax_per_capita,2021,0.5574305778,0.5743045858,145,0.5795460821
nearest_survey,common_ex_ci,WID_pretax_per_capita,2022,0.5542744106,0.5735688219,140,0.5744894775
nearest_survey,common_ex_ci,WID_pretax_per_capita,2023,0.5527745337,0.5745679862,132,0.5666315742
nearest_survey,common_ex_ci,WID_pretax_per_capita,2024,0.5506704136,0.5734636832,124,0.5507292808
nearest_survey,own,PIP,1990,0.3979317467,0.3500601272,98,0.8755078369
nearest_survey,own,PIP,1991,0.398336019,0.3508479498,105,0.885746998
nearest_survey,own,PIP,1992,0.4008499972,0.354270218,108,0.8896001946
nearest_survey,own,PIP,1993,0.400986095,0.3578468964,116,0.9006433038
nearest_survey,own,PIP,1994,0.4005002583,0.3574872362,118,0.9014975291
nearest_survey,own,PIP,1995,0.4040302271,0.3659475153,122,0.9047502513
nearest_survey,own,PIP,1996,0.4058208412,0.3666348158,126,0.9067853018
nearest_survey,own,PIP,1997,0.4045514578,0.3646636334,131,0.9082795594
nearest_survey,own,PIP,1998,0.3996994252,0.3702286479,136,0.9125938589
nearest_survey,own,PIP,1999,0.3982198908,0.3728196298,140,0.9211732523
nearest_survey,own,PIP,2000,0.3974980736,0.3698069491,145,0.9221164442
nearest_survey,own,PIP,2001,0.3954911306,0.376420448,150,0.9302616113
nearest_survey,own,PIP,2002,0.3939918764,0.3745224989,150,0.9297222687
nearest_survey,own,PIP,2003,0.3949932591,0.3750235498,152,0.9501156878
nearest_survey,own,PIP,2004,0.3941004979,0.3725153567,153,0.9557380047
nearest_survey,own,PIP,2005,0.3930374913,0.3733712063,154,0.9555424394
nearest_survey,own,PIP,2006,0.3897028691,0.3721637868,157,0.9629472715
nearest_survey,own,PIP,2007,0.3862380582,0.3742469994,158,0.9627458032
nearest_survey,own,PIP,2008,0.3845282648,0.3733441792,158,0.963166972
nearest_survey,own,PIP,2009,0.3823292957,0.3718233177,157,0.9589768922
nearest_survey,own,PIP,2010,0.3803747786,0.3727758825,158,0.9654584308
nearest_survey,own,PIP,2011,0.3782503511,0.3715209662,157,0.9637826245
nearest_survey,own,PIP,2012,0.3781956829,0.3704542603,158,0.9602577744
nearest_survey,own,PIP,2013,0.3768626477,0.3659231307,161,0.960479543
nearest_survey,own,PIP,2014,0.3764408215,0.3650812066,162,0.9596402296
nearest_survey,own,PIP,2015,0.3735249149,0.3634830877,160,0.9556539092
nearest_survey,own,PIP,2016,0.3723041913,0.3627356465,159,0.9552758132
nearest_survey,own,PIP,2017,0.368976124,0.3570446917,161,0.9556281646
nearest_survey,own,PIP,2018,0.3672891846,0.3558145543,158,0.9541806667
nearest_survey,own,PIP,2019,0.363969007,0.3531004784,155,0.9495027883
nearest_survey,own,PIP,2020,0.362317737,0.3474642655,151,0.9378961709
nearest_survey,own,PIP,2021,0.3576306859,0.3451816703,147,0.9368576244
nearest_survey,own,PIP,2022,0.3545737802,0.3460932256,142,0.930063273
nearest_survey,own,PIP,2023,0.3525136533,0.3461264553,134,0.920359542
nearest_survey,own,PIP,2024,0.350423248,0.3438834524,126,0.9025910072
nearest_survey,own,PIP_consinc,1990,0.4504652378,0.4397262933,98,0.8755078369
nearest_survey,own,PIP_consinc,1991,0.4537260412,0.4408720675,105,0.885746998
nearest_survey,own,PIP_consinc,1992,0.4567828392,0.4436422638,108,0.8896001946
nearest_survey,own,PIP_consinc,1993,0.4605087686,0.4483952462,116,0.9006433038
nearest_survey,own,PIP_consinc,1994,0.4622156783,0.4487484905,118,0.9014975291
nearest_survey,own,PIP_consinc,1995,0.4698232553,0.4565650669,122,0.9047502513
nearest_survey,own,PIP_consinc,1996,0.4717081,0.457720823,126,0.9067853018
nearest_survey,own,PIP_consinc,1997,0.4752019845,0.4566103787,131,0.9082795594
nearest_survey,own,PIP_consinc,1998,0.4730905396,0.4605556611,136,0.9125938589
nearest_survey,own,PIP_consinc,1999,0.4719605049,0.4640762509,140,0.9211732523
nearest_survey,own,PIP_consinc,2000,0.4732951078,0.4614558404,145,0.9221164442
nearest_survey,own,PIP_consinc,2001,0.4735541422,0.4676237246,150,0.9302616113
nearest_survey,own,PIP_consinc,2002,0.4723626326,0.4659966864,150,0.9297222687
nearest_survey,own,PIP_consinc,2003,0.4729586846,0.4644005378,152,0.9501156878
nearest_survey,own,PIP_consinc,2004,0.4720440527,0.4623500617,153,0.9557380047
nearest_survey,own,PIP_consinc,2005,0.4689208036,0.4630880417,154,0.9555424394
nearest_survey,own,PIP_consinc,2006,0.4663933891,0.4621373361,157,0.9629472715
nearest_survey,own,PIP_consinc,2007,0.4654667266,0.4641843415,158,0.9627458032
nearest_survey,own,PIP_consinc,2008,0.4616327721,0.4630098064,158,0.963166972
nearest_survey,own,PIP_consinc,2009,0.4577807895,0.4614193754,157,0.9589768922
nearest_survey,own,PIP_consinc,2010,0.4538208951,0.4624115073,158,0.9654584308
nearest_survey,own,PIP_consinc,2011,0.4506780996,0.4615625609,157,0.9637826245
nearest_survey,own,PIP_consinc,2012,0.4501054399,0.4608572265,158,0.9602577744
nearest_survey,own,PIP_consinc,2013,0.4502699723,0.4574377708,161,0.960479543
nearest_survey,own,PIP_consinc,2014,0.4487542161,0.4562156974,162,0.9596402296
nearest_survey,own,PIP_consinc,2015,0.445670376,0.4551747452,160,0.9556539092
nearest_survey,own,PIP_consinc,2016,0.4432243431,0.4540023036,159,0.9552758132
nearest_survey,own,PIP_consinc,2017,0.4399603755,0.4478740372,161,0.9556281646
nearest_survey,own,PIP_consinc,2018,0.4383278326,0.4472442918,158,0.9541806667
nearest_survey,own,PIP_consinc,2019,0.4343691006,0.4450106648,155,0.9495027883
nearest_survey,own,PIP_consinc,2020,0.4300204837,0.4382305358,151,0.9378961709
nearest_survey,own,PIP_consinc,2021,0.4237779767,0.4338809481,147,0.9368576244
nearest_survey,own,PIP_consinc,2022,0.4185662072,0.4342777411,142,0.930063273
nearest_survey,own,PIP_consinc,2023,0.4154085233,0.4344198627,134,0.920359542
nearest_survey,own,PIP_consinc,2024,0.4119546932,0.4320119592,126,0.9025910072
nearest_survey,own,PIP_consinc_wb,1990,0.4557701244,0.4492139912,98,0.8755078369
nearest_survey,own,PIP_consinc_wb,1991,0.4584855147,0.4502582839,105,0.885746998
nearest_survey,own,PIP_consinc_wb,1992,0.4618056451,0.4534747291,108,0.8896001946
nearest_survey,own,PIP_consinc_wb,1993,0.4646429346,0.457557111,116,0.9006433038
nearest_survey,own,PIP_consinc_wb,1994,0.464923292,0.4568225336,118,0.9014975291
nearest_survey,own,PIP_consinc_wb,1995,0.4723207901,0.4648745384,122,0.9047502513
nearest_survey,own,PIP_consinc_wb,1996,0.4734743417,0.4655077116,126,0.9067853018
nearest_survey,own,PIP_consinc_wb,1997,0.4758101595,0.4638724391,131,0.9082795594
nearest_survey,own,PIP_consinc_wb,1998,0.4736781876,0.4683095112,136,0.9125938589
nearest_survey,own,PIP_consinc_wb,1999,0.473075031,0.4714293062,140,0.9211732523
nearest_survey,own,PIP_consinc_wb,2000,0.4748417196,0.4687351146,145,0.9221164442
nearest_survey,own,PIP_consinc_wb,2001,0.4732982997,0.4732501222,150,0.9302616113
nearest_survey,own,PIP_consinc_wb,2002,0.4710298988,0.4704886818,150,0.9297222687
nearest_survey,own,PIP_consinc_wb,2003,0.4714009638,0.4684243299,152,0.9501156878
nearest_survey,own,PIP_consinc_wb,2004,0.4702655386,0.463125031,153,0.9557380047
nearest_survey,own,PIP_consinc_wb,2005,0.4678741823,0.4637174657,154,0.9555424394
nearest_survey,own,PIP_consinc_wb,2006,0.4636377121,0.4623544595,157,0.9629472715
nearest_survey,own,PIP_consinc_wb,2007,0.4610505858,0.4612839295,158,0.9627458032
nearest_survey,own,PIP_consinc_wb,2008,0.4565117588,0.4594867085,158,0.963166972
nearest_survey,own,PIP_consinc_wb,2009,0.45300399,0.458125447,157,0.9589768922
nearest_survey,own,PIP_consinc_wb,2010,0.4492766769,0.4574341899,158,0.9654584308
nearest_survey,own,PIP_consinc_wb,2011,0.4459597822,0.4543651743,157,0.9637826245
nearest_survey,own,PIP_consinc_wb,2012,0.4451223554,0.4523878953,158,0.9602577744
nearest_survey,own,PIP_consinc_wb,2013,0.4433969798,0.4463188974,161,0.960479543
nearest_survey,own,PIP_consinc_wb,2014,0.4416602306,0.4441935462,162,0.9596402296
nearest_survey,own,PIP_consinc_wb,2015,0.437704814,0.4419070409,160,0.9556539092
nearest_survey,own,PIP_consinc_wb,2016,0.4358405252,0.4400575142,159,0.9552758132
nearest_survey,own,PIP_consinc_wb,2017,0.4320003704,0.4288657605,161,0.9556281646
nearest_survey,own,PIP_consinc_wb,2018,0.4291274308,0.4271695066,158,0.9541806667
nearest_survey,own,PIP_consinc_wb,2019,0.4247926379,0.4240123134,155,0.9495027883
nearest_survey,own,PIP_consinc_wb,2020,0.4206442338,0.4167047187,151,0.9378961709
nearest_survey,own,PIP_consinc_wb,2021,0.4145691295,0.4123096716,147,0.9368576244
nearest_survey,own,PIP_consinc_wb,2022,0.4089579394,0.4132475921,142,0.930063273
